
04-07-2026 10:31:06 | INFO | ================================================================================
04-07-2026 10:31:06 | INFO | Libraries Imported Successfully
04-07-2026 10:31:06 | INFO | ================================================================================
04-07-2026 10:31:20 | INFO | Loading Superstore Dataset...
04-07-2026 10:31:20 | INFO | Dataset Shape : (9800, 18)
04-07-2026 10:32:09 | INFO | Rows : 9800
04-07-2026 10:32:09 | INFO | Columns : 18
04-07-2026 10:32:46 | INFO | Checking Dataset Information
04-07-2026 10:34:31 | INFO | Generating Statistical Summary
04-07-2026 10:38:31 | INFO | Handling Missing Postal Codes
04-07-2026 10:38:31 | INFO | Missing Values Handled
04-07-2026 10:39:19 | INFO | Duplicate Rows : 004-07-2026 
04-07-2026 10:47:29 | INFO | Converting Date Columns
04-07-2026 10:47:29 | INFO | Date Conversion Completed
04-07-2026 10:50:43 | INFO | Creating Time Features
04-07-2026 10:50:43 | INFO | Time Features Created
04-07-2026 10:51:54 | INFO | Shipping Days Feature Created
04-07-2026 10:52:07 | INFO | Clean Dataset Saved
05-07-2026 09:37:44 | INFO | Plotting Sales Distribution
05-07-2026 09:40:00 | INFO | Sales Boxplot
05-07-2026 09:51:11 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
05-07-2026 09:51:11 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
05-07-2026 09:56:18 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
05-07-2026 09:56:18 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
05-07-2026 09:57:41 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
05-07-2026 09:57:41 | INFO | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
05-07-2026 09:58:25 | INFO | Chromium init'ed with kwargs {}
05-07-2026 09:58:25 | INFO | Found chromium path: C:\Program Files\Google\Chrome\Application\chrome.exe
05-07-2026 09:58:25 | INFO | Temp directory created: C:\Users\Admin\AppData\Local\Temp\tmpa156nzid.
05-07-2026 09:58:25 | INFO | Opening browser.
05-07-2026 09:58:25 | INFO | Temp directory created: C:\Users\Admin\AppData\Local\Temp\tmpdmfuzdoq.
05-07-2026 09:58:25 | INFO | Temporary directory at: C:\Users\Admin\AppData\Local\Temp\tmpdmfuzdoq
05-07-2026 09:58:26 | INFO | Conforming 1 to file:///C:/Users/Admin/AppData/Local/Temp/tmpa156nzid/index.html
05-07-2026 09:58:28 | INFO | Getting tab from queue (has 1)
